car_name,brand,model,vehicle_age,km_driven,transmission_type,mileage,engine,max_power,seats,selling_price,transmission_type_Encoded,seller_type_Dealer,seller_type_Owner,fuel_type_Cng,fuel_type_Diesel,fuel_type_Electric,fuel_type_Petrol
Toyota Fortuner,Toyota,Fortuner,8.0,130000,Manual,13.0,2159.5,168.5,7,1100000,1,1,0,0,1,0,0
Maruti Baleno,Maruti,Baleno,3.0,21000,Manual,21.4,1197.0,83.1,5,590000,1,1,0,0,0,0,1
Volkswagen Vento,Volkswagen,Vento,9.0,58000,Manual,15.04,1598.0,103.6,5,285000,1,1,0,0,0,0,1
Maruti Ciaz,Maruti,Ciaz,6.0,37000,Manual,20.73,1373.0,91.1,5,575000,1,1,0,0,0,0,1
Mahindra XUV500,Mahindra,Xuv500,7.0,90000,Manual,15.1,2159.5,140.0,7,675000,1,0,1,0,1,0,0
Ford Ecosport,Ford,Ecosport,4.0,40600,Manual,23.0,1498.0,98.96,5,815000,1,1,0,0,1,0,0
Renault Duster,R3Nault,Duster,5.0,65000,Manual,19.87,1461.0,83.8,5,541000,1,1,0,0,1,0,0
Mahindra XUV500,Mahindr,Xuv500,6.0,80000,Manual,16.0,2159.5,140.0,7,925000,1,1,0,0,1,0,0
Hyundai Grand,Hyundai,Grand,4.0,15000,Automatic,18.9,1197.0,81.86,5,495000,0,1,0,0,0,0,1
Volkswagen Vento,Maruti,Vento,8.0,56000,Manual,16.09,1598.0,103.2,5,335000,1,1,0,0,0,0,1
Ford Figo,Ford,Fig,10.0,50000,Manual,15.6,1196.0,70.0,5,245000,1,1,0,0,0,0,1
BMW 5,Bmw,5,4.0,97000,Automatic,18.12,1995.0,174.52500000000003,5,2300000,0,1,0,0,1,0,0
BMW 5,Bmw,5,2.0,8100,Automatic,18.12,1995.0,174.52500000000003,5,5005000,0,1,0,0,1,0,0
Mahindra Thar,Mahindra,Thar,9.0,50000,Manual,16.55,2159.5,105.0,6,800000,1,0,1,0,1,0,0
Audi A6,Audi,A6,10.0,34000,Automatic,12.4,2159.5,174.52500000000003,5,1100000,0,1,0,0,1,0,0
BMW X4,Bmw,X4,2.0,7500,Automatic,16.78,1995.0,174.52500000000003,5,5810000,0,1,0,0,1,0,0
Honda City,Honda,City,6.0,29000,Automatic,18.0,1497.0,117.3,5,765000,0,1,0,0,0,0,1
Maruti Ciaz,Maruti,Ciaz,4.0,130000,Manual,28.09,1248.0,88.5,5,725000,1,1,0,0,1,0,0
Mercedes-Benz S-Class,M3Rcedes-Benz,S-Class,7.0,20000,Automatic,13.5,2159.5,174.52500000000003,5,4600000,0,0,1,0,1,0,0
Maruti Swift,Maruti,Swift,11.0,57000,Manual,16.1,1298.0,88.2,5,250000,1,1,0,0,0,0,1
Renault KWID,Renault,Kwid,5.0,76000,Manual,25.17,799.0,53.3,5,210000,1,0,1,0,0,0,1
Maruti Ciaz,Maruti,Ciaz,6.0,63000,Manual,28.09,1248.0,88.5,5,595000,1,1,0,0,1,0,0
Hyundai i10,Hyundai,I10,7.0,60000,Manual,19.81,1086.0,68.05,5,298000,1,1,0,1,0,0,0
Toyota Innova,Toyota,Innova,8.0,68000,Manual,12.99,2159.5,100.0,8,650000,1,1,0,0,1,0,0
Mercedes-Benz E-Class,Mercedes-Benz,E-Class,7.0,42000,Automatic,13.0,2143.0,174.52500000000003,5,1875000,0,1,0,0,1,0,0
Hyundai Venue,Hyundai,V3Nue,2.0,19500,Automatic,18.15,998.0,118.35,5,1100000,0,1,0,0,0,0,1
Maruti Swift,Maruti,Swif,7.0,70000,Manual,25.2,1248.0,74.0,5,390000,1,0,1,0,1,0,0
Ford Ecosport,Ford,Ecosport,5.0,72000,Manual,22.77,1498.0,98.59,5,615000,1,1,0,0,1,0,0
Hyundai Venue,Hyundai,Venue,2.0,9500,Manual,18.27,998.0,118.35,5,835000,1,1,0,0,0,0,1
Ford Ecosport,Maruti,Ecosport,4.0,40000,Manual,15.8,1499.0,110.0,5,598000,1,1,0,0,0,0,1
Maruti Vitara,Maruti,Vitara,4.0,45000,Manual,24.3,1248.0,88.5,5,750000,1,1,0,0,1,0,0
Maruti Ertiga,Maruti,Ertiga,4.0,45000,Manual,26.08,1462.0,91.19,7,775000,1,1,0,1,0,0,0
Honda Amaze,Honda,Amaze,6.0,22000,Manual,18.0,1198.0,86.7,5,450000,1,1,0,0,0,0,1
Honda Jazz,Honda,Jazz,5.0,72000,Manual,27.3,1498.0,98.6,5,539000,1,1,0,0,1,0,0
Hyundai Creta,Hyundai,Creta,6.0,65000,Automatic,17.6,1197.0,126.2,5,900000,0,1,0,0,1,0,0
Maruti Baleno,Maruti,Baleno,3.0,24000,Manual,21.4,1197.0,83.1,5,635000,1,1,0,1,0,0,0
Maruti Ertiga,Maruti,Ertiga,2.0,22000,Manual,19.34,1462.0,103.0,7,935000,1,1,0,0,0,0,1
Maruti Swift,Maruti,Swift,10.0,120000,Manual,19.692493169398904,1248.0,74.0,5,300000,1,0,1,0,1,0,0
Maruti Vitara,Maruti,Vitara,4.0,62000,Manual,24.3,1248.0,88.5,5,690000,1,1,0,0,1,0,0
Ford Endeavour,Ford,Endeavour,3.0,50000,Automatic,12.62,2159.5,158.0,7,2950000,0,1,0,0,1,0,0
Maruti Ciaz,Maruti,Ciaz,5.0,21000,Automatic,19.12,1373.0,91.1,5,825000,0,1,0,0,0,0,1
Toyota Fortuner,Toyota,Fortuner,8.0,130000,Automatic,12.55,2159.5,168.5,7,1295000,0,1,0,0,1,0,0
Hyundai i20,Hyundai,I20,7.0,90000,Manual,18.6,1197.0,81.83,5,450000,1,0,1,0,0,0,1
Honda Amaze,Honda,Amaze,4.0,32650,Manual,17.8,1198.0,86.7,5,510000,1,0,0,0,0,0,1
Hyundai Santro,Hyundai,Santro,3.0,13447,Automatic,20.3,1086.0,68.07,5,490000,0,1,0,1,0,0,0
Mercedes-Benz C-Class,Mercedes-Benz,C-Class,4.0,16000,Automatic,19.27,2143.0,170.0,5,3150000,0,1,0,0,1,0,0
Maruti Alto,Marut,Alto,13.0,75000,Manual,19.7,796.0,46.3,5,125000,1,1,0,0,0,0,1
BMW X4,Maruti,X4,2.0,9850,Automatic,16.78,1995.0,174.52500000000003,5,4960000,0,1,0,0,1,0,0
Volkswagen Polo,Volkswagen,Polo,6.0,30000,Automatic,17.21,1197.0,103.6,5,699000,0,0,1,0,0,0,1
Volkswagen Vento,Volkswage,Vento,9.0,90000,Manual,20.54,1598.0,103.6,5,290000,1,0,1,0,1,0,0
Hyundai Creta,Hyundai,Creta,5.0,8500,Manual,15.29,1591.0,121.3,5,875000,1,1,0,1,0,0,0
Jaguar XF,Jaguar,Xf,8.0,58000,Automatic,16.36,2159.5,174.52500000000003,5,2085000,0,1,0,0,1,0,0
Maruti Alto,Marut,Alto,7.0,60000,Manual,22.74,1197.0,47.3,5,200000,1,0,1,0,0,0,1
Honda City,Hond,City,6.0,90000,Manual,25.1,1498.0,98.6,5,580000,1,0,1,0,1,0,0
Mahindra XUV500,Mahindra,Xuv500,4.0,65000,Manual,16.0,2159.5,140.0,7,1175000,1,1,0,0,0,0,1
BMW 5,Bmw,5,7.0,41000,Automatic,22.48,1995.0,174.52500000000003,5,1890000,0,1,0,0,1,0,0
Mercedes-Benz C-Class,Maruti,C-Class,4.0,54000,Automatic,14.94,2143.0,174.52500000000003,5,750000,0,1,0,0,1,0,0
Mercedes-Benz E-Class,Mercedes-Benz,E-Clas,4.0,61498,Automatic,13.0,2143.0,174.52500000000003,5,2100000,0,1,0,0,1,0,0
Maruti Wagon R,Maruti,Wagon R,6.0,71000,Manual,26.6,998.0,58.16,5,285000,1,1,0,1,0,0,0
Maruti Alto,Maruti,Alto,3.0,14000,Manual,23.95,998.0,67.05,5,350000,1,1,0,0,0,0,1
Maruti Ciaz,Maruti,Ciaz,3.0,18894,Automatic,20.04,1462.0,103.25,5,850000,0,0,0,0,0,0,1
Audi Q7,Audi,Q7,8.0,48000,Automatic,12.07,2159.5,174.52500000000003,7,2011000,0,1,0,0,1,0,0
Maruti Ciaz,Maruti,Ciaz,4.0,62000,Manual,19.692493169398904,1248.0,88.5,5,765000,1,1,0,0,1,0,0
Mercedes-Benz C-Class,Mercedes-Benz,C-Class,9.0,55000,Automatic,14.94,2143.0,174.52500000000003,5,1250000,0,1,0,0,1,0,0
Honda City,Hond,City,4.0,10000,Automatic,18.0,1497.0,117.6,5,1025000,0,1,0,0,0,0,1
Maruti Ertiga,Maruti,Ertiga,4.0,45280,Manual,19.692493169398904,1373.0,80.46,7,775000,1,0,0,1,0,0,0
Mahindra XUV500,Mahindra,Xuv500,2.0,17500,Manual,15.1,2159.5,152.87,7,1385000,1,1,0,0,1,0,0
Hyundai Verna,Hyundai,Verna,10.0,110000,Manual,22.32,1582.0,126.32,5,400000,1,0,1,0,1,0,0
Ford Ecosport,Ford,Ecosport,7.0,62000,Manual,23.0,1498.0,98.96,5,490000,1,1,0,0,1,0,0
Toyota Innova,Toyota,Innova,10.0,130000,Manual,12.99,2159.5,100.0,8,500000,1,1,0,0,1,0,0
Hyundai Verna,Hyundai,Verna,7.0,70000,Manual,17.01,1591.0,121.3,5,610000,1,0,1,0,0,0,1
Jaguar XE,Maruti,Xe,2.0,25000,Automatic,13.6,1999.0,174.52500000000003,5,3800000,0,0,1,0,1,0,0
Hyundai i20,Hyundai,I20,4.0,32000,Manual,18.6,1197.0,81.83,5,595000,1,1,0,1,0,0,0
Honda City,Honda,City,5.0,61000,Manual,17.8,1497.0,117.3,5,610000,1,1,0,0,0,0,1
Maruti Wagon R,Maruti,Wagon R,6.0,30000,Manual,30.834999999999994,998.0,58.33,5,350000,1,1,0,1,0,0,0
Mahindra KUV,Mahindra,Kuv,5.0,52000,Manual,18.15,1198.0,82.0,6,400000,1,0,1,0,0,0,1
Mercedes-Benz C-Class,Mercedes-Benz,C-Clas,6.0,26000,Automatic,19.27,2143.0,170.0,5,1450000,0,1,0,0,1,0,0
BMW 3,Bmw,3,11.0,45000,Automatic,12.05,1995.0,154.0,5,675000,0,1,0,0,0,0,1
Maruti Swift,Maruti,Swift,2.0,22000,Manual,28.4,1248.0,74.0,5,680000,1,1,0,0,1,0,0
Hyundai Venue,Hyunda,V3Nue,2.0,27000,Manual,18.27,998.0,118.35,5,995000,1,1,0,0,0,0,1
Hyundai Creta,Hyundai,Creta,3.0,25000,Manual,19.67,1582.0,126.2,5,1200000,1,0,1,0,1,0,0
Maruti Celerio,Marut,C3Lerio,3.0,20067,Manual,23.1,998.0,67.04,5,410000,1,1,0,0,0,0,1
Honda City,Honda,City,4.0,43000,Manual,17.8,1497.0,117.3,5,725000,1,1,0,0,0,0,1
Maruti Swift,Marut,Swif,4.0,60000,Manual,28.4,1248.0,74.0,5,390000,1,0,1,0,1,0,0
Hyundai Grand,Hyundai,Grand,7.0,55000,Manual,24.0,1120.0,70.0,5,338000,1,1,0,0,1,0,0
Skoda Superb,Skoda,Superb,5.0,37000,Automatic,14.67,1798.0,174.52500000000003,5,1545000,0,1,0,0,0,0,1
Mercedes-Benz E-Class,Mercedes-Benz,E-Class,11.0,70599,Automatic,14.21,2143.0,174.52500000000003,5,875000,0,1,0,0,0,0,1
BMW 3,Bmw,3,10.0,108000,Automatic,22.69,1995.0,174.52500000000003,5,550000,0,1,0,0,1,0,0
Hyundai i10,Hyundai,I10,8.0,52000,Manual,19.81,1086.0,68.05,5,261000,1,1,0,0,0,0,1
Skoda Superb,Skoda,Superb,7.0,36000,Automatic,13.7,1798.0,157.75,5,1100000,0,1,0,0,0,0,1
Honda City,Honda,Cit,4.0,32000,Manual,19.692493169398904,1497.0,117.6,5,745000,1,1,0,1,0,0,0
Toyota Fortuner,Toyot,Fortuner,12.0,130000,Manual,11.5,2159.5,171.0,7,723000,1,0,1,0,0,0,1
Audi A6,Audi,A6,7.0,57000,Automatic,17.68,1968.0,174.33,5,1885000,0,1,0,0,1,0,0
Renault KWID,Renault,Kwid,4.0,20000,Manual,23.01,999.0,67.0,5,375000,1,1,0,0,0,0,1
Renault Duster,Renault,Duster,8.0,72354,Manual,19.64,1461.0,108.45,5,385000,1,1,0,0,1,0,0
Hyundai i20,Hyunda,I20,11.0,68523,Manual,17.0,1197.0,80.0,5,245000,1,1,0,0,0,0,1
Maruti Swift,Maruti,Swift,6.0,78000,Manual,17.8,1248.0,75.0,5,450000,1,1,0,0,1,0,0
Skoda Rapid,Skod,Rapid,4.0,35000,Automatic,14.84,1598.0,103.2,5,795000,0,1,0,0,0,0,1
Honda Amaze,Honda,Amaze,7.0,43000,Manual,25.8,1498.0,98.6,5,299000,1,1,0,0,1,0,0
Hyundai i10,Hyundai,I10,10.0,64000,Manual,20.36,1197.0,78.9,5,235000,1,1,0,0,0,0,1
Toyota Innova,Toyota,Innova,8.0,70000,Manual,12.99,2159.5,100.6,7,690000,1,0,1,0,1,0,0
Maruti Ciaz,Maruti,Ciaz,4.0,38000,Manual,28.09,1248.0,88.5,5,650000,1,1,0,0,1,0,0
Hyundai i20,Hyundai,I20,12.0,51000,Manual,17.0,1197.0,80.0,5,230000,1,1,0,0,0,0,1
Maruti Swift,Maruti,Swift,5.0,81000,Manual,25.2,1248.0,74.0,5,435000,1,1,0,0,1,0,0
Maruti Baleno,Maruti,Baleno,5.0,32000,Manual,21.4,1197.0,83.1,5,620000,1,1,0,0,0,0,1
Maruti Swift,Maruti,Swift,2.0,21099,Manual,22.0,1197.0,81.8,5,550000,1,1,0,0,0,0,1
Skoda Octavia,Maruti,Octavia,4.0,30000,Automatic,14.7,1798.0,100.59431352459016,5,945000,0,1,0,0,0,0,1
Hyundai i10,Hyundai,I10,4.0,25000,Manual,19.81,1086.0,68.05,5,323000,1,0,1,1,0,0,0
Isuzu D-Max,Isuzu,D-Max,5.0,85000,Manual,19.692493169398904,2159.5,134.0,5,1290000,1,1,0,0,1,0,0
Maruti Swift Dzire,Maruti,Swift Dzir3,6.0,16881,Manual,20.85,1197.0,83.14,5,525000,1,0,0,0,0,0,1
Hyundai i20,Hyundai,I20,3.0,4000,Automatic,18.6,1368.0,98.63,5,790000,0,1,0,0,0,0,1
Hyundai Verna,Hyundai,Verna,13.0,77000,Manual,13.9,1599.0,103.2,5,190000,1,1,0,0,0,0,1
Mercedes-Benz C-Class,Maruti,C-Class,3.0,25000,Automatic,19.27,2143.0,170.0,5,3350000,0,1,0,0,1,0,0
Mini Cooper,Mini,Cooper,4.0,6000,Automatic,17.54,1598.0,174.52500000000003,5,3250000,0,1,0,0,0,0,1
Maruti Dzire VXI,Maruti,Dzire Vxi,13.0,42000,Manual,23.26,1197.0,88.5,5,180000,1,1,0,0,0,0,1
Hyundai i20,Hyundai,I20,4.0,45000,Manual,18.6,1197.0,81.86,5,625000,1,1,0,0,0,0,1
Honda Jazz,Honda,Jazz,5.0,54000,Manual,27.3,1498.0,98.6,5,400000,1,0,1,0,1,0,0
Toyota Innova,Toyota,Innova,7.0,52000,Manual,12.99,2159.5,100.6,7,825000,1,1,0,0,1,0,0
Mercedes-Benz GL-Class,Mercedes-Benz,Gl-Class,8.0,70000,Automatic,11.3,1197.0,174.52500000000003,7,3150000,0,1,0,0,1,0,0
Hyundai Creta,Hyundai,Creta,6.0,47000,Manual,15.8,1591.0,121.3,5,840000,1,1,0,0,0,0,1
Hyundai Verna,Hyundai,Verna,6.0,40000,Manual,17.43,1396.0,105.5,5,580000,1,1,0,0,0,0,1
Hyundai Venue,Hyundai,Venue,2.0,26000,Automatic,18.15,998.0,118.35,5,1000000,0,0,1,1,0,0,0
Hyundai i10,Hyundai,I10,8.0,68000,Manual,20.36,1197.0,78.9,5,270000,1,1,0,0,0,0,1
BMW 5,Bmw,5,4.0,30000,Manual,18.12,1995.0,174.52500000000003,5,3100000,1,1,0,0,1,0,0
Audi A4,Audi,A4,7.0,60000,Automatic,17.11,1968.0,174.33,5,1275000,0,1,0,0,1,0,0
Renault Duster,Renault,Duster,5.0,68000,Manual,20.45,1461.0,83.8,5,585000,1,1,0,0,1,0,0
Maruti Alto,Maruti,Alto,5.0,50000,Automatic,23.95,998.0,67.05,5,335000,0,1,0,1,0,0,0
Ford Ecosport,Ford,Ecosport,7.0,68111,Manual,22.7,1498.0,89.84,5,525000,1,1,0,0,0,0,1
Maruti Wagon R,Maruti,Wagon  R,7.0,86000,Manual,18.9,998.0,67.1,5,315000,1,1,0,0,0,0,1
Porsche Cayenne,Porsche,Cayenne,9.0,82000,Automatic,15.15,2159.5,174.52500000000003,5,2575000,0,1,0,0,1,0,0
Audi Q7,Audi,Q7,5.0,52476,Automatic,12.07,2159.5,174.52500000000003,7,3125000,0,1,0,0,1,0,0
Hyundai Creta,Hyundai,Creta,3.0,21500,Automatic,13.0,1591.0,121.3,5,1245000,0,1,0,0,0,0,1
Land Rover Rover,Land Rover,Rover,5.0,80000,Automatic,12.65,2159.5,174.52500000000003,5,5950000,0,1,0,0,1,0,0
Hyundai Creta,Hyundai,Creta,3.0,14548,Manual,19.67,1582.0,126.2,5,1175000,1,1,0,0,1,0,0
Maruti Baleno,Marut,Baleno,5.0,31000,Automatic,21.4,1197.0,83.1,5,650000,0,1,0,0,0,0,1
Honda Amaze,Honda,Amaze,6.0,50000,Automatic,15.5,1198.0,86.7,5,400000,0,0,1,0,0,0,1
Hyundai i20,Hyundai,I20,7.0,100000,Manual,22.54,1396.0,88.73,5,500000,1,0,1,0,0,0,1
Maruti Swift Dzire,Maruti,Swift Dzire,4.0,89000,Manual,20.85,1197.0,83.14,5,510000,1,0,1,0,0,0,1
Maruti Ertiga,Maruti,Ertiga,2.0,22000,Manual,24.52,1248.0,88.5,7,1050000,1,1,0,0,1,0,0
Maruti Ciaz,Maruti,Ciaz,4.0,46991,Manual,28.09,1248.0,88.5,5,703000,1,1,0,0,1,0,0
Maruti Wagon R,Maruti,Wagon R,9.0,71000,Manual,30.834999999999994,998.0,67.04,5,275000,1,1,0,1,0,0,0
Hyundai Verna,Hyundai,Verna,4.0,40000,Manual,17.01,1591.0,121.3,5,750000,1,1,0,0,0,0,1
Maruti Eeco,Maruti,Eeco,3.0,12572,Manual,21.94,1196.0,63.0,5,343000,1,1,0,1,0,0,0
Kia Seltos,Kia,S3Ltos,2.0,1200,Manual,20.8,1493.0,113.4,5,1675000,1,1,0,0,1,0,0
Maruti Ciaz,Maruti,Ciaz,6.0,54000,Manual,20.73,2159.5,91.1,5,515000,1,1,0,0,0,0,1
Honda Amaze,Honda,Amaze,2.0,13000,Automatic,21.0,1498.0,78.9,5,930000,0,1,0,0,1,0,0
Hyundai Verna,Hyundai,V3Rna,8.0,82286,Manual,22.32,1582.0,126.32,5,450000,1,1,0,0,1,0,0
Mahindra XUV300,Mahindra,Xuv300,1.0,4713,Manual,17.0,1197.0,110.0,5,950000,1,0,0,0,0,0,1
Maruti Alto,Marut,Alto,2.0,33000,Manual,23.95,998.0,67.05,5,375000,1,1,0,0,0,0,1
Toyota Innova,Toyota,Innova,4.0,55000,Manual,13.68,2159.5,147.51,7,1450000,1,1,0,0,1,0,0
Hyundai i20,Maruti,I20,2.0,5000,Manual,18.6,1197.0,81.86,5,624000,1,0,1,0,0,0,1
Maruti Swift Dzire,Maruti,Swift Dzire,5.0,52000,Manual,28.4,1248.0,74.02,5,550000,1,1,0,0,1,0,0
BMW 5,Bmw,5,0.0,2000,Automatic,22.48,1995.0,174.52500000000003,5,4850000,0,1,0,0,1,0,0
BMW 3,Bmw,3,8.0,69000,Automatic,18.88,1995.0,174.52500000000003,5,1460000,0,1,0,0,1,0,0
Renault KWID,Renault,Kwid,3.0,48353,Manual,25.17,799.0,53.3,5,247000,1,1,0,0,0,0,1
Toyota Fortuner,Toyota,Fortuner,7.0,48000,Automatic,12.55,1197.0,168.5,7,1590000,0,1,0,0,1,0,0
Hyundai Grand,Hyundai,Grand,6.0,112000,Manual,24.0,1120.0,70.0,5,350000,1,0,1,0,1,0,0
Hyundai i10,Hyundai,I10,10.0,62000,Manual,20.36,1197.0,78.9,5,199000,1,1,0,0,0,0,1
Toyota Fortuner,Toyot,Fortuner,8.0,83000,Automatic,12.55,2159.5,168.5,7,1280000,0,1,0,0,1,0,0
Maruti Baleno,Maruti,Baleno,5.0,41000,Manual,21.4,1197.0,83.1,5,579000,1,1,0,1,0,0,0
Volkswagen Polo,Volkswag3N,Polo,6.0,33000,Manual,16.2,1199.0,74.0,5,475000,1,1,0,0,0,0,1
Mahindra XUV500,Mahindra,Xuv500,10.0,71000,Manual,15.1,2159.5,140.0,7,450000,1,1,0,0,1,0,0
Maruti Swift,Maruti,Swift,3.0,36000,Manual,22.0,1197.0,81.8,5,565000,1,1,0,0,0,0,1
Ford Ecosport,Ford,Ecosport,6.0,30000,Manual,22.77,1498.0,98.59,5,565000,1,0,1,0,1,0,0
Maruti Swift Dzire,Marut,Swift Dzire,7.0,90000,Manual,23.4,1248.0,74.0,5,360000,1,0,1,0,1,0,0
Jaguar XF,Jaguar,Xf,6.0,23000,Automatic,16.36,2159.5,174.52500000000003,5,2100000,0,1,0,0,1,0,0
Maruti Ciaz,Maruti,Ciaz,6.0,73000,Manual,20.73,1373.0,91.1,5,550000,1,1,0,0,0,0,1
Mahindra XUV500,Mahindra,Xuv50,4.0,43000,Automatic,16.0,1997.0,140.0,7,1195000,0,1,0,0,1,0,0
Hyundai Grand,Hyundai,Grand,5.0,45000,Manual,18.9,1197.0,82.0,5,450000,1,1,0,0,0,0,1
Mahindra XUV500,Mahindra,Xuv500,6.0,70000,Manual,16.0,2159.5,140.0,7,900000,1,0,1,0,1,0,0
Honda City,Honda,City,3.0,29006,Manual,17.4,1497.0,100.59431352459016,5,875000,1,1,0,0,0,0,1
Renault KWID,Renault,Kwid,5.0,27000,Manual,25.17,799.0,53.3,5,265000,1,1,0,0,0,0,1
BMW 3,Bmw,3,8.0,73000,Automatic,18.88,1995.0,174.52500000000003,5,1078000,0,1,0,0,1,0,0
Hyundai Grand,Hyundai,Grand,6.0,65481,Manual,18.9,1197.0,82.0,5,434000,1,1,0,0,0,0,1
Toyota Innova,Maruti,Innova,6.0,70000,Manual,12.8,2159.5,102.0,7,885000,1,1,0,0,1,0,0
Hyundai Venue,Hyundai,Venue,2.0,27589,Manual,18.27,1197.0,118.35,5,1040000,1,1,0,1,0,0,0
Hyundai i20,Hyundai,I20,10.0,53000,Manual,18.5,1197.0,80.0,5,270000,1,1,0,1,0,0,0
Toyota Camry,Toyota,Camry,5.0,60000,Automatic,19.16,2159.5,174.52500000000003,5,1950000,0,1,0,0,0,0,1
Datsun redi-GO,Datsu,R3Di-Go,5.0,50000,Manual,21.7,999.0,67.05,5,325000,1,1,0,0,0,0,1
Maruti Alto,Maruti,Alto,8.0,42000,Manual,19.692493169398904,998.0,67.1,5,225000,1,1,0,0,0,0,1
Hyundai i20,Hyundai,I20,3.0,24000,Manual,18.6,1197.0,100.59431352459016,5,615000,1,1,0,0,0,0,1
Honda City,Honda,City,10.0,68000,Manual,17.0,1497.0,118.0,5,350000,1,1,0,0,0,0,1
Maruti Swift Dzire,Maruti,Swift Dzire,6.0,63000,Manual,19.3,1248.0,73.9,5,490000,1,1,0,0,1,0,0
Hyundai Verna,Hyunda,Verna,6.0,36619,Manual,17.01,1591.0,121.3,5,625000,1,0,0,0,0,0,1
Volkswagen Vento,Volkswagen,Vento,7.0,59000,Manual,15.04,1598.0,103.2,5,450000,1,1,0,0,0,0,1
Hyundai i10,Hyundai,I10,10.0,61000,Automatic,16.95,1197.0,78.9,5,260000,0,1,0,1,0,0,0
Mercedes-Benz E-Class,Mercedes-Benz,E-Class,9.0,72000,Automatic,10.0,2148.0,170.0,5,1155000,0,1,0,0,1,0,0
Mahindra Scorpio,Mahindr,Scorpio,4.0,110000,Manual,15.4,1997.0,120.0,7,1120000,1,0,1,0,1,0,0
Maruti Ignis,Marut,Ignis,4.0,15000,Manual,20.89,1197.0,81.8,5,545000,1,1,0,0,0,0,1
Mercedes-Benz E-Class,Mercedes-Benz,E-Class,7.0,69000,Automatic,13.0,2159.5,174.52500000000003,5,2490000,0,1,0,0,1,0,0
Volkswagen Polo,Volkswagen,Polo,7.0,36000,Manual,20.14,1498.0,88.8,5,465000,1,1,0,0,1,0,0
Audi A8,Audi,A8,6.0,55000,Automatic,16.77,2159.5,174.52500000000003,4,4450000,0,1,0,0,1,0,0
Hyundai Verna,Hyundai,Verna,8.0,60000,Manual,22.32,1582.0,126.32,5,460000,1,1,0,0,1,0,0
Honda City,Honda,City,5.0,85000,Manual,26.0,1498.0,100.59431352459016,5,900000,1,0,1,0,1,0,0
Maruti Wagon R,Maruti,Wagon R,6.0,20000,Manual,20.51,998.0,67.04,5,325000,1,0,1,1,0,0,0
Mercedes-Benz C-Class,Mercedes-Benz,C-Class,4.0,58000,Automatic,19.71,1197.0,174.52500000000003,5,2800000,0,1,0,0,1,0,0
Honda City,Honda,City,3.0,40000,Manual,25.6,1498.0,97.9,5,940000,1,1,0,0,1,0,0
Ford Freestyle,Ford,Freestyle,1.0,3957,Manual,19.692493169398904,1194.0,94.68,5,570000,1,1,0,0,0,0,1
Maruti Wagon R,Marut,Wagon R,4.0,75000,Manual,19.692493169398904,998.0,67.04,5,375000,1,1,0,1,0,0,0
Maruti Ertiga,Maruti,Ertiga,4.0,40000,Manual,19.34,1462.0,103.0,7,750000,1,1,0,0,0,0,1
Mercedes-Benz CLS,Mercedes-Benz,Cls,2.0,6000,Automatic,19.0,1197.0,174.52500000000003,5,7500000,0,1,0,0,1,0,0
BMW 7,Bmw,7,10.0,78000,Automatic,16.46,2159.5,174.52500000000003,5,1645000,0,1,0,0,1,0,0
Volkswagen Vento,Volkswag3N,Vento,6.0,52000,Manual,16.09,1598.0,100.59431352459016,5,495000,1,1,0,0,0,0,1
Toyota Innova,Toyota,Innova,3.0,95000,Manual,13.68,2159.5,147.8,7,1194000,1,1,0,0,1,0,0
Ford Ecosport,Ford,Ecosport,2.0,5500,Manual,23.0,1498.0,100.59431352459016,5,975000,1,1,0,0,0,0,1
Honda City,Honda,City,12.0,65344,Manual,17.0,1497.0,118.0,5,295000,1,1,0,0,0,0,1
Maruti Ciaz,Maruti,Ciaz,2.0,14000,Manual,21.56,1462.0,103.25,5,825000,1,1,0,0,0,0,1
Kia Seltos,Kia,Seltos,1.0,8000,Manual,16.8,1497.0,113.4,5,1290000,1,1,0,0,0,0,1
Toyota Fortuner,Toyota,Fortuner,3.0,32000,Automatic,12.9,2159.5,174.5,7,2950000,0,1,0,0,1,0,0
Audi A4,Audi,A4,8.0,75000,Automatic,17.11,1968.0,174.33,5,1350000,0,1,0,0,1,0,0
Maruti Ciaz,Maruti,Ciaz,2.0,2500,Manual,20.73,1373.0,91.1,5,849000,1,1,0,0,0,0,1
Tata Nexon,Tata,N3Xon,3.0,35000,Manual,17.0,1198.0,108.5,5,700000,1,0,1,0,0,0,1
Maruti Alto,Maruti,Alto,9.0,65000,Manual,30.46,796.0,47.3,5,175000,1,1,0,1,0,0,0
Hyundai Venue,Hyundai,Venue,2.0,21280,Manual,23.7,1396.0,100.59431352459016,5,900000,1,1,0,0,1,0,0
Hyundai i10,Hyundai,I10,7.0,49000,Manual,19.81,1086.0,68.05,5,265000,1,1,0,0,0,0,1
Audi A6,Audi,A6,9.0,44000,Automatic,17.68,1968.0,174.33,5,1325000,0,1,0,0,1,0,0
Maruti Swift Dzire,Maruti,Swift Dzire,7.0,74326,Manual,19.1,1197.0,85.8,5,400000,1,0,0,0,0,0,1
Mahindra XUV500,Mahindra,Xuv50,4.0,50000,Manual,16.0,1197.0,140.0,7,1350000,1,1,0,0,1,0,0
Honda Amaze,Honda,Amaz3,4.0,51000,Manual,17.8,1198.0,86.7,5,485000,1,1,0,0,0,0,1
